id,structure_json,formula,spacegroup,bandgap,energy_above_hull,k_1064,k_755,k_1500
mp-8280,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.49298382, 0.0, -0.0], [-2.2464914, 3.8910378100000003, 0.0], [-0.0, 0.0, 7.77005598]], ""pbc"": [true, true, true], ""a"": 4.49298382, ""b"": 4.492983290545777, ""c"": 7.77005598, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 119.99999638834105, ""volume"": 135.83899296740643}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ba"", ""occu"": 1}], ""abc"": [0.0, -0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ba"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.3772635], ""properties"": {""magmom"": -0.0}, ""label"": ""Mg"", ""xyz"": [2.24649432649174, 1.29701130632073, 2.93135851421073]}, {""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.6227365], ""properties"": {""magmom"": -0.0}, ""label"": ""Mg"", ""xyz"": [-1.9064917400335446e-06, 2.5940265036792702, 4.83869746578927]}, {""species"": [{""element"": ""As"", ""occu"": 1}], ""abc"": [0.666667, 0.333333, 0.72476472], ""properties"": {""magmom"": 0.0}, ""label"": ""As"", ""xyz"": [2.24649432649174, 1.29701130632073, 5.631462446729026]}, {""species"": [{""element"": ""As"", ""occu"": 1}], ""abc"": [0.333333, 0.666667, 0.27523528], ""properties"": {""magmom"": 0.0}, ""label"": ""As"", ""xyz"": [-1.9064917400335446e-06, 2.5940265036792702, 2.1385935332709747]}]}",Ba(MgAs)2,164,1.0675000000000003,0.0,0.0727777952840275,0.2557553894321491,0.0313715905652116
mp-8226,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[6.86514624, -2.00439803, -0.008892530000000001], [6.86514624, 2.00439803, -0.008892530000000001], [6.28436088, -0.0, 3.41390175]], ""pbc"": [true, true, true], ""a"": 7.151777641701663, ""b"": 7.151777641701663, ""c"": 7.151777179745427, ""alpha"": 32.55212627554223, ""beta"": 32.55212627554223, ""gamma"": 32.55212735018579, ""volume"": 94.17791876383468}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Th"", ""occu"": 1}], ""abc"": [0.73884446, 0.73884446, 0.73884446], ""properties"": {""magmom"": -0.0}, ""label"": ""Th"", ""xyz"": [14.787715753856386, 0.0, 2.5092020019200376]}, {""species"": [{""element"": ""Th"", ""occu"": 1}], ""abc"": [0.26115554, 0.26115554, 0.26115554], ""properties"": {""magmom"": -0.0}, ""label"": ""Th"", ""xyz"": [5.226937606143615, 0.0, 0.8869146880799627]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.62213807, 0.62213807, 0.62213807], ""properties"": {""magmom"": 0.0}, ""label"": ""N"", ""xyz"": [12.451877813109414, 0.0, 2.1128534830113885]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.37786193, 0.37786193, 0.37786193], ""properties"": {""magmom"": 0.0}, ""label"": ""N"", ""xyz"": [7.562775546890585, 0.0, 1.2832632069886118]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.13195481, 0.13195481, 0.13195481], ""properties"": {""magmom"": 0.0}, ""label"": ""F"", ""xyz"": [2.6410297813346615, 0.0, 0.4481339325667789]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.86804519, 0.86804519, 0.86804519], ""properties"": {""magmom"": 0.0}, ""label"": ""F"", ""xyz"": [17.373623578665338, 0.0, 2.947982757433221]}]}",ThNF,166,2.3515,0.0,0.0068583162204115,0.0108750415219684,0.0045312079758095
mp-676861,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.01452656, 0.0, 0.0], [0.0, 4.49920861, -0.05435381], [0.0, -0.05435381, 4.49920861]], ""pbc"": [true, true, true], ""a"": 3.01452656, ""b"": 4.499536915390255, ""c"": 4.499536915390255, ""alpha"": 91.38428452396985, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 61.01378780609018}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Al"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Al"", ""xyz"": [1.50726328, 2.2224274, 2.2224274]}, {""species"": [{""element"": ""Sb"", ""occu"": 1}], ""abc"": [0.0, 0.0, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Sb"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.68922426, 0.68922426], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.0, 3.063501760337448, 3.063501760337448]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.20195179, 0.79804821], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.50726328, 0.8652462715957318, 3.5796085284042682]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.79804821, 0.20195179], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.50726328, 3.5796085284042682, 0.8652462715957318]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [-0.0, 0.31077574, 0.31077574], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.0, 1.3813530396625522, 1.3813530396625522]}]}",AlSbO4,65,1.5570000000000004,0.0,0.0047201349118467,0.0086927618624251,0.0031253984796795
mp-30315,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.55636632, 0.0, 0.0], [0.0, 3.55636632, 0.0], [0.0, 0.0, 8.12197555]], ""pbc"": [true, true, true], ""a"": 3.55636632, ""b"": 3.55636632, ""c"": 8.12197555, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 102.72464643001315}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [-0.0, -0.0, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Ca"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.722461799999999], ""properties"": {""magmom"": 0.0}, ""label"": ""Ca"", ""xyz"": [1.77818316, 1.77818316, 5.867817075408983]}, {""species"": [{""element"": ""Ca"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.2775382], ""properties"": {""magmom"": 0.0}, ""label"": ""Ca"", ""xyz"": [1.77818316, 1.77818316, 2.25415847459101]}, {""species"": [{""element"": ""B"", ""occu"": 1}], ""abc"": [-0.0, -0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""B"", ""xyz"": [0.0, 0.0, 4.060987775]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [-0.0, 0.0, 0.66575438], ""properties"": {""magmom"": 0.0}, ""label"": ""N"", ""xyz"": [0.0, 0.0, 5.407240796665409]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.0, -0.0, 0.33424562], ""properties"": {""magmom"": 0.0}, ""label"": ""N"", ""xyz"": [0.0, 0.0, 2.714734753334591]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""N"", ""xyz"": [1.77818316, 1.77818316, 0.0]}]}",Ca3BN3,123,0.5678000000000001,0.0,0.0334273305195639,0.1305883519464738,0.0244616088952979
mp-605034,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.90056519, -1e-08, 2.82934297], [1.63352238, 4.62029728, 2.82934297], [-0.0, -0.0, 5.65868496]], ""pbc"": [true, true, true], ""a"": 5.658685432441722, ""b"": 5.658685709899842, ""c"": 5.65868496, ""alpha"": 59.99999865487283, ""beta"": 59.999997032898705, ""gamma"": 59.9999931579362, ""volume"": 128.12432984816914}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""K"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""properties"": {""magmom"": 0.0}, ""label"": ""K"", ""xyz"": [1.6335218925000001, 1.1550743175, 2.829342725]}, {""species"": [{""element"": ""K"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""properties"": {""magmom"": 0.0}, ""label"": ""K"", ""xyz"": [4.9005656774999995, 3.4652229525, 8.488028175]}, {""species"": [{""element"": ""Ni"", ""occu"": 1}], ""abc"": [-0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ni"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.22282013, 0.77717987, 0.77717987], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [2.361485283639765, 3.5908020372035523, 7.227159011583756]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.22282013, 0.77717987, 0.22282013], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [2.361485283639765, 3.5908020372035523, 4.090211888416245]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.77717987, 0.22282013, 0.77717987], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [4.172602286360235, 1.0294952327964477, 7.227159011583756]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.77717987, 0.22282013, 0.22282013], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [4.172602286360235, 1.0294952327964477, 4.090211888416245]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.77717987, 0.77717987, 0.22282013], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [5.078161328221215, 3.5908020316599547, 5.658685721636273]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.22282013, 0.22282013, 0.77717987], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [1.4559262417787842, 1.029495238340045, 5.6586851783637275]}]}",K2NiF6,225,1.5545000000000002,0.0,0.0094851994254183,0.0296237962571396,0.005889039133305
mp-1220879,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[7.11051703, -2.05831214, -0.00190764], [7.11051703, 2.05831214, -0.00190764], [6.51563119, 0.0, 3.51321119]], ""pbc"": [true, true, true], ""a"": 7.402439120903445, ""b"": 7.402439120903445, ""c"": 7.402438967640465, ""alpha"": 32.288747778170816, ""beta"": 32.288747778170816, ""gamma"": 32.28874454306575, ""volume"": 102.88752122861273}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Na"", ""occu"": 1}], ""abc"": [0.0, -0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Na"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Sb"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Sb"", ""xyz"": [10.368332624999999, 0.0, 1.754697955]}, {""species"": [{""element"": ""Se"", ""occu"": 1}], ""abc"": [0.24498682, 0.24498682, 0.24498682], ""properties"": {""magmom"": 0.0}, ""label"": ""Se"", ""xyz"": [5.080209677002005, 0.0, 0.8597557441119061]}, {""species"": [{""element"": ""Se"", ""occu"": 1}], ""abc"": [0.7550131800000001, 0.7550131800000001, 0.7550131800000001], ""properties"": {""magmom"": 0.0}, ""label"": ""Se"", ""xyz"": [15.656455572997995, 0.0, 2.649640165888094]}]}",NaSbSe2,166,0.6774,0.0,0.1614801687441647,0.6198412123300245,0.0628905756848502
mp-570097,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.13728003, 0.00718257, 7.1070717], [1.92348119, 3.66297045, 7.1070717], [0.01186038, 0.00718257, 8.22358853]], ""pbc"": [true, true, true], ""a"": 8.223600536558758, ""b"": 8.223600218565949, ""c"": 8.223600219409569, ""alpha"": 30.122559664004513, ""beta"": 30.122565942011633, ""gamma"": 30.122560209847418, ""volume"": 124.09152381427627}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Sr"", ""occu"": 1}], ""abc"": [-0.0, 0.0, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Sr"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.42982929000000003, 0.42982929000000003, 0.42982929000000003], ""properties"": {""magmom"": -0.0}, ""label"": ""Li"", ""xyz"": [2.6101906307666645, 1.5806265457414312, 9.64439438468223]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.13797511, 0.13797511, 0.13797511], ""properties"": {""magmom"": 0.0}, ""label"": ""Li"", ""xyz"": [0.8378706332483761, 0.507380782537165, 3.0958485311922628]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.57017071, 0.57017071, 0.57017071], ""properties"": {""magmom"": -0.0}, ""label"": ""Li"", ""xyz"": [3.4624309692333357, 2.0967090442585685, 12.793337545317769]}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.86202489, 0.86202489, 0.86202489], ""properties"": {""magmom"": 0.0}, ""label"": ""Li"", ""xyz"": [5.2347509667516245, 3.169954807462835, 19.341883398807738]}, {""species"": [{""element"": ""P"", ""occu"": 1}], ""abc"": [0.75452378, 0.75452378, 0.75452378], ""properties"": {""magmom"": 0.0}, ""label"": ""P"", ""xyz"": [4.581937404141648, 2.77463714969533, 16.929802310450295]}, {""species"": [{""element"": ""P"", ""occu"": 1}], ""abc"": [0.24547622, 0.24547622, 0.24547622], ""properties"": {""magmom"": 0.0}, ""label"": ""P"", ""xyz"": [1.4906841958583519, 0.9026984403046697, 5.507929619549705]}]}",Sr(Li2P)2,166,1.0221999999999998,0.0,0.0351110764230376,0.083446329037526,0.0203587873148356
mp-1399447,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.69269228, -2.60827913, 5.5110000000000006e-05], [4.692691, 2.60828144, 5.8890000000000014e-05], [3.24291247, -2.31e-06, 4.27878467]], ""pbc"": [true, true, true], ""a"": 5.3688435307617475, ""b"": 5.3688435342443634, ""c"": 5.368843408064147, ""alpha"": 58.13213705761989, ""beta"": 58.13213697043832, ""gamma"": 58.132145660971936, ""volume"": 104.74244436844187}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Mg"", ""xyz"": [6.314147875, -1.3609617176713745e-16, 2.139449335]}, {""species"": [{""element"": ""Ti"", ""occu"": 1}], ""abc"": [0.0, -0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ti"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.6716176500000001, 0.84245558, 0.24224433], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [7.8906558379763165, 0.4455943939193879, 1.036597950656219]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.84245558, 0.24224433, 0.6716176500000001], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [7.268159835958048, -1.5655194688185818, 2.8737679984170335]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.75775567, 0.32838235, 0.15754442], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [5.607813845335995, -1.1199250748991936, 0.6741597474916066]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.15754442, 0.75775567, 0.32838235], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [5.360135914041952, 1.5655194688185816, 1.405130671582967]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.32838235, 0.15754442, 0.75775567], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [4.737639912023683, -0.44559439391938843, 3.2423007193437816]}, {""species"": [{""element"": ""F"", ""occu"": 1}], ""abc"": [0.24224433, 0.6716176500000001, 0.84245558], ""properties"": {""magmom"": -0.0}, ""label"": ""F"", ""xyz"": [7.020481904664005, 1.1199250748991934, 3.6047389225083935]}]}",MgTiF6,148,4.4964,0.0,0.0021841446948736,0.0032816168827825,0.0015033012197386
mp-10572,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.28319249, -0.0060496, -2.45173316], [-2.84174202, 4.03488141, -0.03178741], [-0.00426114, 0.00604961, 4.93525273]], ""pbc"": [true, true, true], ""a"": 4.935257844519994, ""b"": 4.935258467439348, ""c"": 4.935258277341491, ""alpha"": 90.28313148784908, ""beta"": 119.83668175018481, ""gamma"": 119.83666041236006, ""volume"": 85.20786980101154}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Na"", ""occu"": 1}], ""abc"": [-0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Na"", ""xyz"": [-1.42300158, 2.0204655099999997, 2.4517326600000002]}, {""species"": [{""element"": ""Na"", ""occu"": 1}], ""abc"": [0.5, 0.25, 0.75], ""properties"": {""magmom"": -0.0}, ""label"": ""Na"", ""xyz"": [1.4279648850000002, 1.01023276, 2.4676261150000003]}, {""species"": [{""element"": ""P"", ""occu"": 1}], ""abc"": [0.5, 0.75, 0.25], ""properties"": {""magmom"": 0.0}, ""label"": ""P"", ""xyz"": [0.00922444500000022, 3.0246486599999995, -0.015893954999999904]}, {""species"": [{""element"": ""P"", ""occu"": 1}], ""abc"": [-0.0, -0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""P"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.62393193, 0.875, 0.99893193], ""properties"": {""magmom"": -0.0}, ""label"": ""N"", ""xyz"": [0.1816397005430056, 3.532789843739319, 3.37245294850287]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.87606807, 0.00106807, 0.625], ""properties"": {""magmom"": -0.0}, ""label"": ""N"", ""xyz"": [3.7466697862534932, 0.0027906806413066994, 0.9366138674348004]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.37606807000000003, 0.375, 0.25106807000000003], ""properties"": {""magmom"": -0.0}, ""label"": ""N"", ""xyz"": [0.5440488394569948, 1.5123243312606804, 0.30514554149713013]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.12393193, 0.74893193, 0.125], ""properties"": {""magmom"": -0.0}, ""label"": ""N"", ""xyz"": [-1.5979796662534929, 3.0218579843586935, 0.28925196256519997]}]}",NaPN2,122,4.6869,0.0,0.0026706695085491,0.0039006292335473,0.0018544332527315
mp-9370,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[7.71540732, -1.9835511700000001, 0.00370353], [7.71540732, 1.9835511700000001, 0.00370353], [7.20382543, 0.0, 3.40101363]], ""pbc"": [true, true, true], ""a"": 7.9663039782356035, ""b"": 7.9663039782356035, ""c"": 7.966303693518122, ""alpha"": 28.83582764952511, ""beta"": 28.83582764952511, ""gamma"": 28.835821307239435, ""volume"": 103.99173982934585}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Rb"", ""occu"": 1}], ""abc"": [-0.0, -0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Rb"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Lu"", ""xyz"": [11.317320035, 0.0, 1.704210345]}, {""species"": [{""element"": ""S"", ""occu"": 1}], ""abc"": [0.77044166, 0.77044166, 0.77044166], ""properties"": {""magmom"": -0.0}, ""label"": ""S"", ""xyz"": [17.438669669033317, 0.0, 2.6259892943819456]}, {""species"": [{""element"": ""S"", ""occu"": 1}], ""abc"": [0.22955834, 0.22955834, 0.22955834], ""properties"": {""magmom"": -0.0}, ""label"": ""S"", ""xyz"": [5.195970400966684, 0.0, 0.7824313956180545]}]}",RbLuS2,166,2.433,0.0,0.0084055917875328,0.0139122929465757,0.0055857481907677
mp-755756,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[-1.96214887, 1.96214887, 6.22696103], [1.96214887, -1.96214887, 6.22696103], [1.96214887, 1.96214887, -6.22696103]], ""pbc"": [true, true, true], ""a"": 6.817264850746464, ""b"": 6.817264850746464, ""c"": 6.817264850746464, ""alpha"": 146.54495999840677, ""beta"": 146.54495999840677, ""gamma"": 48.03801898832423, ""volume"": 95.89590196536308}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Y"", ""occu"": 1}], ""abc"": [0.33680844, 0.33680844, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Y"", ""xyz"": [0.0, 0.0, 4.194586060910186]}, {""species"": [{""element"": ""Y"", ""occu"": 1}], ""abc"": [0.66319156, 0.66319156, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Y"", ""xyz"": [0.0, 0.0, 8.259335999089814]}, {""species"": [{""element"": ""Te"", ""occu"": 1}], ""abc"": [-0.0, -0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Te"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.75, 0.25, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [0.0, 1.96214887, 3.113480515]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.25, 0.75, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.96214887, 0.0, 3.113480515]}]}",Y2TeO2,139,1.0408,0.0,0.0191116776233657,0.037164678093566,0.011414157192514
mp-28171,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[5.29423015, 0.0, -0.0], [0.0, 5.29423015, 0.0], [-0.0, 0.0, 5.29423015]], ""pbc"": [true, true, true], ""a"": 5.29423015, ""b"": 5.29423015, ""c"": 5.29423015, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 148.3913038780024}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""K"", ""occu"": 1}], ""abc"": [0.5, -0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""K"", ""xyz"": [2.647115075, 0.0, 0.0]}, {""species"": [{""element"": ""K"", ""occu"": 1}], ""abc"": [-0.0, -0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""K"", ""xyz"": [0.0, 0.0, 2.647115075]}, {""species"": [{""element"": ""K"", ""occu"": 1}], ""abc"": [-0.0, 0.5, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""K"", ""xyz"": [0.0, 2.647115075, 0.0]}, {""species"": [{""element"": ""I"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""I"", ""xyz"": [2.647115075, 2.647115075, 2.647115075]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [-0.0, -0.0, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [0.0, 0.0, 0.0]}]}",K3IO,221,1.0291,0.0,0.080149061219427,0.1224178895826479,0.0188074252161833
mp-1227444,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[-2.004951, 2.004951, 6.59658], [2.004951, -2.004951, 6.59658], [2.004951, 2.004951, -6.59658]], ""pbc"": [true, true, true], ""a"": 7.1801479595619755, ""b"": 7.1801479595619755, ""c"": 7.1801479595619755, ""alpha"": 147.57085550021574, ""beta"": 147.57085550021574, ""gamma"": 46.51927458278262, ""volume"": 106.06848147333677}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Bi"", ""occu"": 1}], ""abc"": [0.340433, 0.340433, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Bi"", ""xyz"": [0.0, 0.0, 4.49138703828]}, {""species"": [{""element"": ""Pb"", ""occu"": 1}], ""abc"": [0.652173999999999, 0.652173999999999, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Pb"", ""xyz"": [0.0, 0.0, 8.604235929839987]}, {""species"": [{""element"": ""Br"", ""occu"": 1}], ""abc"": [0.9940500000000001, 0.9940500000000001, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Br"", ""xyz"": [0.0, 0.0, 13.114660698000002]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.756671, 0.256671, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.0, 2.004951, 3.38630157036]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.256671, 0.756671, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [2.004951, 0.0, 3.38630157036]}]}",BiPbBrO2,107,1.7706,0.0,0.0124612468349524,0.0221797655077043,0.0078888279577374
mp-1220714,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[6.72819992, -2.10852089, 0.00529299], [6.72819992, 2.10852089, 0.00529299], [6.06459509, 0.0, 3.59656252]], ""pbc"": [true, true, true], ""a"": 7.050855446170878, ""b"": 7.050855446170878, ""c"": 7.050856371102793, ""alpha"": 34.800473109318, ""beta"": 34.800473109318, ""gamma"": 34.80046821843516, ""volume"": 101.91026226491014}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Na"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Na"", ""xyz"": [9.760497465, 0.0, 1.80357425]}, {""species"": [{""element"": ""La"", ""occu"": 1}], ""abc"": [0.0, 0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""La"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""S"", ""occu"": 1}], ""abc"": [0.25436809, 0.25436809, 0.25436809], ""properties"": {""magmom"": -0.0}, ""label"": ""S"", ""xyz"": [4.965518195243783, 0.0, 0.917543474291365]}, {""species"": [{""element"": ""S"", ""occu"": 1}], ""abc"": [0.7456319100000001, 0.7456319100000001, 0.7456319100000001], ""properties"": {""magmom"": -0.0}, ""label"": ""S"", ""xyz"": [14.555476734756217, 0.0, 2.689605025708635]}]}",NaLaS2,166,2.6452,0.0001210025,0.0103444183576328,0.017364852790298,0.0069450624428033
